,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
77,0.999253354069792,,,6.44000299274921,0.000694923103532543,0.00419945651578833,,40.0298881530762,-2.47581007091191E-6,-2.2210813004608E-6,0.000383462362279407,4.65435869235343E-7,3914.0265,56.3632325217367,3925.542,300.0221558,0,3902.511,300.0206604,0.00038347249473498,20.1277591014576,0,5985,2.00259209728124,9.25E-6,0.25,,3914.0265,299.8693,300.0214081,29477316.965,1,0
78,0.999253354069792,,,6.44000299274921,0.000698920651591569,0.00419300286440772,,40.0298881530762,-2.0219314850747E-6,-1.76759713642522E-6,0.000382887685223139,4.35300550575983E-7,3890.1995,56.1467214219098,3902.511,300.021698,0,3877.888,300.0206604,0.00038289809821459,20.1338652578944,0,5985,2.00293099578917,9.25E-6,0.25,,3890.1995,299.8692,300.0211792,29477317.96,1,0
79,0.999253354069792,,,6.45000260323286,0.000699899032121795,0.00418730019532959,,40.0298881530762,-1.84794620393754E-6,-1.59394235990433E-6,0.000382395992437187,4.86168869284664E-7,3866.373,55.9606938343328,3877.888,300.021698,0,3854.858,300.0197754,0.000382406499588882,20.1331631366013,0,5985,2.00293266276805,9.2E-6,0.25,,3866.373,299.86875,300.0207367,29477318.97,1,0
80,0.999253354069792,,,6.44000299274921,0.00069587373447259,0.00419131271274757,,40.0298881530762,-2.26692976499764E-6,-2.01267710605525E-6,0.000382748676948086,4.1865053405588E-7,3842.6225,56.2420801012559,3854.858,300.0206299,0,3830.387,300.0197754,0.000382758909113363,20.127634013769,0,5985,2.00261944253851,9.25E-6,0.25,,3842.6225,299.86765,300.02020265,29477319.96,1,0
81,0.999253354069792,,,6.45000260323286,0.000701127994276725,0.00418870731629636,,40.0298881530762,-1.7604990982779E-6,-1.50637755866779E-6,0.000382571321552362,4.5877911046501E-7,3818.8995,55.9958671176982,3830.387,300.0213013,0,3807.412,300.0206299,0.000382581895802025,20.1295215230811,0,5985,2.00276055707537,9.3E-6,0.25,,3818.8995,299.8666,300.0209656,29477320.945,1,0
82,0.999253354069792,,,6.44000299274921,0.000702868979669245,0.00418141781184945,,40.0298881530762,-1.49455716895486E-6,-1.24085417156396E-6,0.000381952636211645,4.29327667337879E-7,3795.157,55.974763147679,3807.412,300.0213013,0,3782.902,300.0212097,0.000381963372302282,20.1301398890214,0,5985,2.00274956195123,9.25E-6,0.25,,3795.157,299.8671,300.0212555,29477321.98,1,0
83,0.999253354069792,,,6.44000299274921,0.000706963146540129,0.00418823207788456,,40.0298881530762,-1.23521428064508E-6,-9.81074329766848E-7,0.000382622379160806,5.22287652093952E-7,3773.7175,56.1131113955829,3782.902,300.0212097,0,3764.533,300.0211182,0.000382633306726512,20.1311905219924,0,5985,2.00273648762213,9.2E-6,0.25,,3773.7175,299.86785,300.02116395,29477322.98,1,0
84,0.999253354069792,,,6.44000299274921,0.000694101896343231,0.00418669082244884,,40.0298881530762,-2.35362934903222E-6,-2.09965948055827E-6,0.000382313521813842,3.98566231059488E-7,3753.141,56.0021201458521,3764.533,300.0211182,0,3741.749,300.0209656,0.000382323695484348,20.1294250460902,0,5985,2.0026074713651,9.2E-6,0.25,,3753.141,299.8674,300.0210419,29477323.945,1,0
85,0.999253354069792,,,6.44000299274921,0.000690208612932045,0.00418425028213645,,40.0298881530762,-2.66180595753867E-6,-2.4080282733977E-6,0.00038200963958025,4.15116209409137E-7,3729.4745,56.1936191330636,3741.749,300.0209656,0,3717.2,300.0200806,0.000382019591793452,20.1305961943345,0,5985,2.00275921736941,9.2E-6,0.25,,3729.4745,299.8679,300.0205231,29477324.965,1,0
86,0.999253354069792,,,6.44000299274921,0.000693789654742601,0.00418142788369642,,40.0298881530762,-2.30060844213482E-6,-2.04698869914234E-6,0.000381788901800635,4.87082594454607E-7,3705.798,56.2178496171598,3717.2,300.0203552,0,3694.396,300.0200806,0.00038179908267752,20.1339479231327,0,5985,2.00289332992249,9.2E-6,0.25,,3705.798,299.86915,300.0202179,29477325.96,1,0
